id,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,issue_d,zip_code,addr_state,dti,earliest_cr_line,fico_range_low,fico_range_high,open_acc,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,policy_code,tot_cur_bal,total_rev_hi_lim,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mths_since_recent_bc,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,pct_tl_nvr_dlq,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit
1.4022518403015594,-0.9895412227330813,-0.9889416406117684,-0.9862752624337047,-1.609008166122679,-0.9927204884884293,0.35462313670511303,1.8206779857762536,-0.597111191714235,-0.2513457411134939,-0.7800217205913327,-0.7253518514412729,2.453388593506074,2.453334932604609,0.42573798058621054,-0.38980806009595,-1.2360690734541724,-0.26397940363278055,-0.5859023138736159,-0.5841990529452307,-0.42174330383944425,-0.8074684708452264,0.160994432590986,0.16725062128312124,1.3150680124304905,0.9417305617529954,nan,-0.7785595544446148,0.1942841560158698,-0.7555521801107263,0.6833122073343643,-0.9802106560270416,0.07729329547564177,0.19896645142515337,1.0121067229581475,-0.08571923735786498,-0.9942181397379534,0.43826506497410844,0.3182908204620761,1.03046470990359,0.5346332089598056,-1.0044603131608032,0.4590090535753676,0.4749548005213899,-0.6793287819218222,-0.8455589974169934,0.32146359109093237
1.3874109608183633,-0.011509799795602656,-0.010791576437181786,-0.008799504707688312,-0.8077993405027108,0.11036603304573203,-0.26136592962917904,1.8206779857762536,0.03469891052781552,-0.5211313270239688,0.6640458050028034,0.3819322107194231,-0.4111256356406094,-0.411121924173517,0.0717822268564046,0.2034767865350293,0.3102176685877532,-0.09701478921022551,0.5148381499784468,0.5166112491800241,0.653611133608116,-0.08095653306048091,-1.6788918749438868,-0.49379712411840376,0.3585475834355035,0.30914015434561964,nan,-0.632706637151107,0.08796280396365666,-0.6280111786940799,-0.36310220651250913,0.8040926380327518,-0.053027553412643307,0.25718633479754643,1.1249894714477915,0.33076681648136547,0.44755531618877514,0.11548920330515249,0.5266849805839054,0.41463074480288575,0.7760925375855039,0.4760619260031783,0.11895196839580946,0.006570038441427588,-0.5830939185983192,-0.3367393209518473,0.11018838799412457
1.3987687472781078,0.6187771172085503,0.6195717982531074,0.6211293169379667,1.2358034302993894,0.33750916013542204,-0.15950083363844256,1.8206779857762536,0.3506039616488408,-0.4312027983871438,0.5585097557372407,0.8412500439120082,-0.7126534492349971,-0.7126436985712145,0.6027158574511136,-0.07165365522943852,0.7628871034342235,0.2369144396348846,1.1863694385371257,1.1881850444802147,1.3466173266298769,0.24559441798131387,0.7742898684359436,2.6582816472515813,1.0417764612890656,0.760990445350888,nan,-0.4229542682687319,-0.3373226042451959,-0.5225691670217019,-0.41799567476618266,0.7511263064836672,-0.6444837137517833,-0.7325516825331359,-0.7940172528761555,-0.7264670124951426,0.15920062500342944,0.7610409266430644,0.10989666034024674,0.20935275643598436,-0.3104744412301385,0.17995747817038202,0.6290375961651467,0.27037295041749854,-0.39407597592523197,0.39499875088772496,-0.15390561587688514
1.3981946050351752,-0.011509799795602656,-0.010791576437181786,-0.008799504707688312,-0.03572538126892312,0.20810506063443962,0.3374856710269945,1.8206779857762536,-1.1386627079217069,-0.07148868383984401,0.2502608989714879,0.20968802327220376,0.191929991548166,0.19192162462187792,-0.8131071574681102,0.10641650915352768,-0.24259987131324595,-0.4309440180553356,0.5900208461785614,0.5917991191937028,0.653611133608116,0.20051272065620498,0.3362216999752596,0.30168999522847456,1.3150680124304905,0.9417305617529954,nan,-0.4401998936927543,0.2718700075134307,-0.23467351274994944,0.7919939062258655,-0.38102903037802,0.5985766910287821,0.3154062181699395,-0.45536900740722375,-0.14979401487159272,-0.41750875736726195,0.11548920330515249,0.10989666034024674,-0.6117591970316212,-0.18974477691728936,-0.4122514174952106,-0.7311907445530859,0.4749548005213899,-0.4235472201076169,0.3348359943826086,0.8892656994136032
1.3981714417936222,-0.33752027410809554,-0.33684159782871065,-0.3346247572830271,-1.609008166122679,-0.32274837562789954,0.26893580831452046,1.8206779857762536,0.6765377445514859,-1.4204166133922185,-0.14210332379305474,0.3409216898986566,1.3980412459257168,1.3980087222126678,1.6645831186405313,-0.01075134062074252,-1.0117373181320277,3.409242113663431,0.08734422225131541,0.08909049551570554,0.2951596544589292,-0.5499261214898298,-0.9779828054067924,-0.43807968615219944,1.6566824513572718,1.1676557072556295,nan,0.49430355812821664,0.9126716698821747,-0.10019233273592931,0.47718539197912696,-0.4008914047089268,0.6887988171822103,-0.6161119157883498,-0.5682517558968677,-0.6623922349814148,-0.41750875736726195,-0.20728665836380347,0.5266849805839054,0.8251867215366885,0.896822201898353,-0.4122514174952106,1.649208851703821,0.39419880705932747,0.8846679826407035,1.491003512504369,0.4667152932199877
1.4007919206830797,-0.33752027410809554,-0.33684159782871065,-0.3346247572830271,-1.609008166122679,-0.32274837562789954,-0.24518816202903518,1.8206779857762536,0.7768250623676843,2.446510117991255,-0.5940274951530142,-0.12659824745808174,2.151860779911686,2.1518131582069113,0.0717822268564046,-0.21909432463716744,-1.308175709093433,0.06994982521232954,0.09224649936749987,0.09399293525744883,0.2951596544589292,-0.5315736125645407,-1.6788918749438868,-0.5131360884684327,1.6566824513572718,1.1676557072556295,nan,-0.7644311248092385,0.9327865202704313,-0.7175029553444238,2.4378769224895342,-1.2483527094942832,0.9093417922239234,0.6065056350319049,1.802285962385655,0.010392928912726664,0.15920062500342944,0.43826506497410844,0.7350791407057348,0.8251867215366885,0.7760925375855039,0.17995747817038202,0.11895196839580946,0.4749548005213899,-0.5744644586635215,-0.7962708300670986,1.7255633783384674
1.3976201739737695,-0.011509799795602656,-0.010791576437181786,-0.008799504707688312,0.877860786126313,0.3277204259611353,-0.20234449783373887,1.8206779857762536,-0.9431024381801197,-0.4312027983871438,0.7810758794359026,-0.9386065597092589,-1.0141812628293847,-1.014165472968912,0.0717822268564046,0.3247464027397534,1.0713432670021725,-0.5144263252666131,0.7221044494692304,0.7238909553096013,0.653611133608116,0.6950045918429378,-0.1018464684854244,-0.22306820184153056,1.3833909002158469,0.9869155908535222,nan,-0.5337463881359157,-0.06720889903146521,-0.5460074894777444,-0.45901227073201484,0.7047807663782178,-0.6845824364866403,-0.49967214904356355,-0.3424862589175798,-0.598317457467687,1.0242646985594666,2.0521443733188884,0.7350791407057348,0.20935275643598436,-0.18974477691728936,1.0682708216687709,0.11895196839580946,0.4749548005213899,-0.5149594168979388,0.008491496649777473,0.3698808251339508
1.4036714697430237,0.20583051641272596,0.20657510449050412,0.20841733034253754,-0.9493115486641597,0.3268305410362006,0.09756115153333524,1.8206779857762536,-0.39653655608183797,-0.5211313270239688,-0.350563143877013,1.5384288978650391,-0.7126534492349971,-0.7126436985712145,-0.28217352687340136,0.10102179460912636,0.0017615050198042045,0.15343213242360706,0.5531979452594085,0.5549733942779196,0.8925787863742405,-0.6916621028733811,-1.5912782412517499,1.9883693118475183,0.7001620223622846,0.5350652998482538,nan,-0.6173778727916154,0.11669830451830886,-0.5791864134739603,-0.43782854976163743,0.8769213439127435,2.6837102732413434,-0.2085727321815982,0.2219274835306399,-0.21386879238532047,-0.12915406618191627,-0.20728665836380347,-0.09849749978158259,0.20935275643598436,0.1724442160212581,-0.11614696966241428,-0.22110511678374864,-0.14417448268775548,-0.5810239405506683,-0.28326368901565896,-0.05707114779084826
1.4016566431919284,-1.282950649614325,-1.2823866598641442,-1.2795179897515097,-0.4727483770616333,-1.2633567412843232,-0.39942535313210187,1.8206779857762536,1.06765828403466,-0.4312027983871438,-0.4252743074660005,0.01283752333252445,-1.1649451696265787,-1.1649263601677606,-1.1670629111979163,-0.599533161061767,0.029802974435072398,-0.5979086324778906,-0.8289066912314675,-0.8272184112323505,-0.7443496350737123,-0.6988959935677305,1.3875853042809012,-0.4505633896717638,-0.25635840663270243,-0.09752510755912192,nan,-0.8084454394123809,-0.782722862842305,-0.74228061051224,-0.5777025102558974,-0.1559221212944098,-0.26354584777064227,-0.26679261555399125,0.10904473504099597,-0.4701679024402315,-0.41750875736726195,-0.8528383817017154,-0.30689165990341194,-0.8170371853985225,-0.7933930984815352,-1.0044603131608032,-1.071247829732644,-1.0863277397451505,-0.8574397426393454,-0.9498183197696097,-0.7261092909307396
1.3964474843269161,1.3142661290752018,1.3151451772217022,1.3162231890986895,-0.6766924417648977,0.47025032810491085,-0.030969841052553664,1.8206779857762536,1.3384340421383958,-0.7009883842976187,0.13950029281159032,1.1365257938215272,1.5488051527229107,1.5487696094115166,-1.3440407880628191,-0.5094280528449481,0.8950826021062014,-0.09701478921022551,0.980973665404935,0.9827762447625603,0.7324023532398987,1.4154442856141785,-1.4160509738674765,-0.47766280769710223,1.0417764612890656,0.760990445350888,nan,-0.08815886674868285,-0.7539873622876527,1.0611917646508802,-0.5519136325528292,0.5591233546182345,-0.5241875455472125,3.1099606200448076,0.8992239744685036,1.3880006454578733,-1.282572830923299,-1.1756142433706713,-0.30689165990341194,-1.4328711504992266,-0.9141227627943843,-1.3005647609935995,-1.241276372322423,0.4749548005213899,-0.08123074487130133,-0.5660884655123672,-0.6820936236189046
